"x" "y"
"3112" 610054.460719589 6632009.24854603
"3113" 435054.460719589 6832009.24854603
"3114" 414054.460719589 6655009.24854603
"3115" 608054.460719589 6744009.24854603
"3116" 605054.460719589 6647009.24854603
"3117" 452054.460719589 6580009.24854603
"3118" 473054.460719589 6548009.24854603
"3119" 582054.460719589 6618009.24854603
"3120" 406054.460719589 6933009.24854603
"3121" 409054.460719589 6730009.24854603
"3122" 709054.460719589 7408009.24854603
"3123" 591054.460719589 6796009.24854603
"3124" 520054.460719589 6764009.24854603
"3125" 635054.460719589 6877009.24854603
"3126" 734054.460719589 7431009.24854603
"3127" 692054.460719589 7378009.24854603
"3128" 867054.460719589 7590009.24854603
"3129" 356054.460719589 6710009.24854603
"3130" 632054.460719589 6969009.24854603
"3131" 410054.460719589 6725009.24854603
"3132" 542054.460719589 6616009.24854603
"3133" 760054.460719589 7420009.24854603
"3134" 474054.460719589 7001009.24854603
"3135" 406054.460719589 6979009.24854603
"3136" 536054.460719589 6542009.24854603
"3137" 474054.460719589 6961009.24854603
"3138" 510054.460719589 6528009.24854603
"3139" 542054.460719589 6546009.24854603
"3140" 477054.460719589 6563009.24854603
"3141" 564054.460719589 6613009.24854603
"3142" 536054.460719589 7015009.24854603
"3143" 572054.460719589 6607009.24854603
"3144" 304054.460719589 6701009.24854603
"3145" 571054.460719589 6616009.24854603
"3146" 555054.460719589 6804009.24854603
"3147" 663054.460719589 7323009.24854603
"3148" 785054.460719589 7515009.24854603
"3149" 718054.460719589 7438009.24854603
"3150" 556054.460719589 7017009.24854603
"3151" 500054.460719589 6531009.24854603
"3152" 538054.460719589 6895009.24854603
"3153" 527054.460719589 6784009.24854603
"3154" 595054.460719589 6579009.24854603
"3155" 409054.460719589 6844009.24854603
"3156" 631054.460719589 6961009.24854603
"3157" 439054.460719589 6460009.24854603
"3158" 1049054.46071959 7693009.24854603
"3159" 379054.460719589 6656009.24854603
"3160" 563054.460719589 6629009.24854603
"3161" 314054.460719589 6613009.24854603
"3162" 537054.460719589 6568009.24854603
"3163" 618054.460719589 6689009.24854603
"3164" 388054.460719589 6451009.24854603
"3165" 413054.460719589 6630009.24854603
"3166" 477054.460719589 6474009.24854603
"3167" 594054.460719589 6895009.24854603
"3168" 581054.460719589 7019009.24854603
"3169" 647054.460719589 6725009.24854603
"3170" 372054.460719589 6822009.24854603
"3171" 452054.460719589 6729009.24854603
"3172" 474054.460719589 6991009.24854603
"3173" 598054.460719589 6599009.24854603
"3174" 486054.460719589 6544009.24854603
"3175" 827054.460719589 7632009.24854603
"3176" 440054.460719589 6850009.24854603
"3177" 480054.460719589 6647009.24854603
"3178" 552054.460719589 6989009.24854603
"3179" 520054.460719589 6739009.24854603
"3180" 411054.460719589 6981009.24854603
"3181" 755054.460719589 7450009.24854603
"3182" 609054.460719589 6604009.24854603
"3183" 485054.460719589 6630009.24854603
"3184" 535054.460719589 6876009.24854603
"3185" 747054.460719589 7416009.24854603
"3186" 537054.460719589 6958009.24854603
"3187" 424054.460719589 6512009.24854603
"3188" 491054.460719589 6882009.24854603
"3189" 589054.460719589 6649009.24854603
"3190" 694054.460719589 7389009.24854603
"3191" 744054.460719589 7487009.24854603
"3192" 398054.460719589 6640009.24854603
"3193" 591054.460719589 6713009.24854603
"3194" 544054.460719589 6574009.24854603
"3195" 638054.460719589 6556009.24854603
"3196" 767054.460719589 7511009.24854603
"3197" 615054.460719589 6687009.24854603
"3198" 569054.460719589 6620009.24854603
"3199" 958054.460719589 7732009.24854603
"3200" 670054.460719589 6703009.24854603
"3201" 596054.460719589 6591009.24854603
"3202" 626054.460719589 6930009.24854603
"3203" 483054.460719589 6922009.24854603
"3204" 393054.460719589 6756009.24854603
"3205" 444054.460719589 6460009.24854603
"3206" 407054.460719589 6609009.24854603
"3207" 481054.460719589 6486009.24854603
"3208" 778054.460719589 7542009.24854603
"3209" 562054.460719589 6788009.24854603
"3210" 564054.460719589 7091009.24854603
"3211" 611054.460719589 6775009.24854603
"3212" 291054.460719589 6871009.24854603
"3213" 593054.460719589 6656009.24854603
"3214" 565054.460719589 6832009.24854603
"3215" 389054.460719589 6976009.24854603
"3216" 544054.460719589 6957009.24854603
"3217" 582054.460719589 6631009.24854603
"3218" 507054.460719589 6551009.24854603
"3219" 371054.460719589 6703009.24854603
"3220" 736054.460719589 7476009.24854603
"3221" 612054.460719589 6653009.24854603
"3222" 552054.460719589 6649009.24854603
"3223" 783054.460719589 7477009.24854603
"3224" 628054.460719589 6606009.24854603
"3225" 653054.460719589 6738009.24854603
"3226" 530054.460719589 6820009.24854603
"3227" 531054.460719589 6863009.24854603
"3228" 708054.460719589 7414009.24854603
"3229" 305054.460719589 6685009.24854603
"3230" 1051054.46071959 7716009.24854603
"3231" 514054.460719589 6678009.24854603
"3232" 489054.460719589 7013009.24854603
"3233" 477054.460719589 6652009.24854603
"3234" 414054.460719589 6712009.24854603
"3235" 930054.460719589 7785009.24854603
"3236" 602054.460719589 6606009.24854603
"3237" 427054.460719589 6965009.24854603
"3238" 707054.460719589 7403009.24854603
"3239" 564054.460719589 6617009.24854603
"3240" 393054.460719589 6436009.24854603
"3241" 652054.460719589 6862009.24854603
"3242" 642054.460719589 6697009.24854603
"3243" 564054.460719589 6594009.24854603
"3244" 1144054.46071959 7817009.24854603
"3245" 620054.460719589 6624009.24854603
"3246" 396054.460719589 6450009.24854603
"3247" 574054.460719589 6576009.24854603
"3248" 439054.460719589 6464009.24854603
"3249" 411054.460719589 6688009.24854603
"3250" 776054.460719589 7435009.24854603
"3251" 450054.460719589 6912009.24854603
"3252" 572054.460719589 6770009.24854603
"3253" 703054.460719589 7581009.24854603
"3254" 561054.460719589 6666009.24854603
"3255" 519054.460719589 7020009.24854603
"3256" 765054.460719589 7437009.24854603
"3257" 557054.460719589 6988009.24854603
"3258" 347054.460719589 6466009.24854603
"3259" 602054.460719589 6711009.24854603
"3260" 903054.460719589 7655009.24854603
"3261" 779054.460719589 7442009.24854603
"3262" 616054.460719589 6624009.24854603
"3263" 557054.460719589 6902009.24854603
"3264" 762054.460719589 7442009.24854603
"3265" 323054.460719589 6507009.24854603
"3266" 446054.460719589 6986009.24854603
"3267" 964054.460719589 7785009.24854603
"3268" 515054.460719589 6558009.24854603
"3269" 572054.460719589 6818009.24854603
"3270" 540054.460719589 6726009.24854603
"3271" 348054.460719589 6678009.24854603
"3272" 465054.460719589 7004009.24854603
"3273" 334054.460719589 6514009.24854603
"3274" 437054.460719589 6608009.24854603
"3275" 443054.460719589 6901009.24854603
"3276" 1140054.46071959 7884009.24854603
"3277" 577054.460719589 6630009.24854603
"3278" 550054.460719589 6792009.24854603
"3279" 331054.460719589 6634009.24854603
"3280" 413054.460719589 6711009.24854603
"3281" 777054.460719589 7481009.24854603
"3282" 466054.460719589 6629009.24854603
"3283" 564054.460719589 6621009.24854603
"3284" 363054.460719589 6736009.24854603
"3285" 352054.460719589 6750009.24854603
"3286" 470054.460719589 6680009.24854603
"3287" 607054.460719589 6938009.24854603
"3288" 415054.460719589 6659009.24854603
"3289" 575054.460719589 6822009.24854603
"3290" 561054.460719589 6558009.24854603
"3291" 927054.460719589 7735009.24854603
"3292" 416054.460719589 6535009.24854603
"3293" 522054.460719589 6577009.24854603
"3294" 1026054.46071959 7879009.24854603
"3295" 442054.460719589 6604009.24854603
"3296" 491054.460719589 7060009.24854603
"3297" 608054.460719589 6630009.24854603
"3298" 509054.460719589 6940009.24854603
"3299" 400054.460719589 6452009.24854603
"3300" 659054.460719589 6618009.24854603
"3301" 574054.460719589 6605009.24854603
"3302" 585054.460719589 6818009.24854603
"3303" 581054.460719589 6969009.24854603
"3304" 528054.460719589 6650009.24854603
"3305" 592054.460719589 7017009.24854603
"3306" 442054.460719589 6726009.24854603
"3307" 414054.460719589 6624009.24854603
"3308" 374054.460719589 6686009.24854603
"3309" 524054.460719589 6916009.24854603
"3310" 556054.460719589 6899009.24854603
"3311" 401054.460719589 6711009.24854603
"3312" 685054.460719589 7220009.24854603
"3313" 415054.460719589 6622009.24854603
"3314" 594054.460719589 7055009.24854603
"3315" 580054.460719589 6624009.24854603
"3316" 715054.460719589 7406009.24854603
"3317" 566054.460719589 6778009.24854603
"3318" 615054.460719589 6589009.24854603
"3319" 447054.460719589 6548009.24854603
"3320" 593054.460719589 6934009.24854603
"3321" 581054.460719589 6923009.24854603
"3322" 1152054.46071959 7895009.24854603
"3323" 575054.460719589 6629009.24854603
"3324" 636054.460719589 7213009.24854603
"3325" 417054.460719589 6654009.24854603
"3326" 1001054.46071959 7743009.24854603
"3327" 609054.460719589 7203009.24854603
"3328" 507054.460719589 6615009.24854603
"3329" 597054.460719589 6607009.24854603
"3330" 761054.460719589 7460009.24854603
"3331" 769054.460719589 7602009.24854603
"3332" 612054.460719589 6641009.24854603
"3333" 788054.460719589 7454009.24854603
"3334" 326054.460719589 6477009.24854603
"3335" 531054.460719589 6813009.24854603
"3336" 368054.460719589 6878009.24854603
"3337" 550054.460719589 6933009.24854603
"3338" 386054.460719589 6542009.24854603
"3339" 760054.460719589 7470009.24854603
"3340" 302054.460719589 6703009.24854603
"3341" 576054.460719589 6634009.24854603
"3342" 525054.460719589 6543009.24854603
"3343" 613054.460719589 6660009.24854603
"3344" 403054.460719589 6608009.24854603
"3345" 753054.460719589 7447009.24854603
"3346" 614054.460719589 6589009.24854603
"3347" 607054.460719589 6679009.24854603
"3348" 1027054.46071959 7860009.24854603
"3349" 591054.460719589 6623009.24854603
"3350" 663054.460719589 6827009.24854603
"3351" 545054.460719589 7056009.24854603
"3352" 561054.460719589 6954009.24854603
"3353" 372054.460719589 6636009.24854603
"3354" 383054.460719589 6684009.24854603
"3355" 603054.460719589 6722009.24854603
"3356" 424054.460719589 6510009.24854603
"3357" 630054.460719589 6568009.24854603
"3358" 342054.460719589 6545009.24854603
"3359" 516054.460719589 6708009.24854603
"3360" 576054.460719589 6891009.24854603
"3361" 619054.460719589 6627009.24854603
"3362" 778054.460719589 7431009.24854603
"3363" 804054.460719589 7561009.24854603
"3364" 511054.460719589 6877009.24854603
"3365" 586054.460719589 6642009.24854603
"3366" 476054.460719589 6849009.24854603
"3367" 413054.460719589 6532009.24854603
"3368" 696054.460719589 7433009.24854603
"3369" 553054.460719589 6778009.24854603
"3370" 529054.460719589 6600009.24854603
"3371" 636054.460719589 6978009.24854603
"3372" 465054.460719589 6822009.24854603
"3373" 719054.460719589 7435009.24854603
"3374" 408054.460719589 6450009.24854603
"3375" 1076054.46071959 7778009.24854603
"3376" 476054.460719589 6820009.24854603
"3377" 1287054.46071959 7862009.24854603
"3378" 533054.460719589 6543009.24854603
"3379" 552054.460719589 6541009.24854603
"3380" 574054.460719589 7007009.24854603
"3381" 699054.460719589 7415009.24854603
"3382" 396054.460719589 6832009.24854603
"3383" 430054.460719589 6475009.24854603
"3384" 562054.460719589 7037009.24854603
"3385" 637054.460719589 6564009.24854603
"3386" 498054.460719589 6961009.24854603
"3387" 797054.460719589 7527009.24854603
"3388" 591054.460719589 6658009.24854603
"3389" 446054.460719589 6580009.24854603
"3390" 1012054.46071959 7770009.24854603
"3391" 582054.460719589 6673009.24854603
"3392" 517054.460719589 6707009.24854603
"3393" 744054.460719589 7486009.24854603
"3394" 1143054.46071959 7866009.24854603
"3395" 360054.460719589 6843009.24854603
"3396" 576054.460719589 7056009.24854603
"3397" 608054.460719589 6572009.24854603
"3398" 1056054.46071959 7697009.24854603
"3399" 540054.460719589 6602009.24854603
"3400" 570054.460719589 7018009.24854603
"3401" 453054.460719589 6586009.24854603
"3402" 545054.460719589 6807009.24854603
"3403" 465054.460719589 6861009.24854603
"3404" 496054.460719589 6866009.24854603
"3405" 757054.460719589 7443009.24854603
"3406" 1100054.46071959 7833009.24854603
"3407" 599054.460719589 6786009.24854603
"3408" 559054.460719589 6640009.24854603
"3409" 555054.460719589 7033009.24854603
"3410" 965054.460719589 7788009.24854603
"3411" 695054.460719589 7392009.24854603
"3412" 492054.460719589 6809009.24854603
"3413" 533054.460719589 7023009.24854603
"3414" 518054.460719589 6579009.24854603
"3415" 574054.460719589 6593009.24854603
"3416" 513054.460719589 6556009.24854603
"3417" 438054.460719589 6476009.24854603
"3418" 550054.460719589 6924009.24854603
"3419" 555054.460719589 6657009.24854603
"3420" 461054.460719589 6490009.24854603
"3421" 794054.460719589 7481009.24854603
"3422" 606054.460719589 6727009.24854603
"3423" 606054.460719589 6645009.24854603
"3424" 549054.460719589 6615009.24854603
"3425" 434054.460719589 6839009.24854603
"3426" 897054.460719589 7744009.24854603
"3427" 330054.460719589 6523009.24854603
"3428" 901054.460719589 7749009.24854603
"3429" 617054.460719589 6613009.24854603
"3430" 576054.460719589 6645009.24854603
"3431" 940054.460719589 7829009.24854603
"3432" 642054.460719589 6982009.24854603
"3433" 885054.460719589 7763009.24854603
"3434" 750054.460719589 7592009.24854603
"3435" 1092054.46071959 7893009.24854603
"3436" 606054.460719589 6896009.24854603
"3437" 479054.460719589 6614009.24854603
"3438" 599054.460719589 6645009.24854603
"3439" 618054.460719589 6638009.24854603
"3440" 610054.460719589 6747009.24854603
"3441" 551054.460719589 6773009.24854603
"3442" 697054.460719589 7399009.24854603
"3443" 576054.460719589 6657009.24854603
"3444" 284054.460719589 6732009.24854603
"3445" 571054.460719589 6629009.24854603
"3446" 609054.460719589 6639009.24854603
"3447" 560054.460719589 6645009.24854603
"3448" 401054.460719589 6585009.24854603
"3449" 336054.460719589 6670009.24854603
"3450" 529054.460719589 7001009.24854603
"3451" 557054.460719589 7034009.24854603
"3452" 547054.460719589 6873009.24854603
"3453" 616054.460719589 6959009.24854603
"3454" 353054.460719589 6926009.24854603
"3455" 460054.460719589 6719009.24854603
"3456" 801054.460719589 7556009.24854603
"3457" 771054.460719589 7490009.24854603
"3458" 375054.460719589 6733009.24854603
"3459" 673054.460719589 6836009.24854603
"3460" 531054.460719589 6955009.24854603
"3461" 745054.460719589 7459009.24854603
"3462" 554054.460719589 6769009.24854603
"3463" 511054.460719589 6852009.24854603
"3464" 592054.460719589 6627009.24854603
"3465" 751054.460719589 7443009.24854603
"3466" 463054.460719589 6717009.24854603
"3467" 963054.460719589 7765009.24854603
"3468" 561054.460719589 6997009.24854603
"3469" 572054.460719589 7022009.24854603
"3470" 405054.460719589 6921009.24854603
"3471" 522054.460719589 6740009.24854603
"3472" 508054.460719589 6552009.24854603
"3473" 556054.460719589 6787009.24854603
"3474" 597054.460719589 6923009.24854603
"3475" 481054.460719589 6637009.24854603
"3476" 619054.460719589 6643009.24854603
"3477" 974054.460719589 7737009.24854603
"3478" 1029054.46071959 7863009.24854603
"3479" 505054.460719589 6883009.24854603
"3480" 567054.460719589 6604009.24854603
"3481" 562054.460719589 6594009.24854603
"3482" 791054.460719589 7489009.24854603
"3483" 787054.460719589 7498009.24854603
"3484" 310054.460719589 6865009.24854603
"3485" 514054.460719589 7028009.24854603
"3486" 417054.460719589 6818009.24854603
"3487" 761054.460719589 7360009.24854603
"3488" 575054.460719589 6603009.24854603
"3489" 934054.460719589 7697009.24854603
"3490" 630054.460719589 7103009.24854603
"3491" 417054.460719589 6932009.24854603
"3492" 778054.460719589 7412009.24854603
"3493" 553054.460719589 6688009.24854603
"3494" 768054.460719589 7427009.24854603
"3495" 738054.460719589 7141009.24854603
"3496" 895054.460719589 7650009.24854603
"3497" 629054.460719589 6738009.24854603
"3498" 520054.460719589 7043009.24854603
"3499" 387054.460719589 6764009.24854603
"3500" 584054.460719589 6564009.24854603
"3501" 500054.460719589 6540009.24854603
"3502" 488054.460719589 6952009.24854603
"3503" 335054.460719589 6848009.24854603
"3504" 462054.460719589 6835009.24854603
"3505" 639054.460719589 6561009.24854603
"3506" 559054.460719589 6757009.24854603
"3507" 304054.460719589 6853009.24854603
"3508" 785054.460719589 7412009.24854603
"3509" 555054.460719589 6592009.24854603
"3510" 612054.460719589 6619009.24854603
"3511" 423054.460719589 6916009.24854603
